url_api,tahun,kode_daerah
https://isb.lkpp.go.id/isb-2/api/93369af6-2db9-4df1-a44b-069ce4e40933/json/3216/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/93369af6-2db9-4df1-a44b-069ce4e40933/json/3216/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/93369af6-2db9-4df1-a44b-069ce4e40933/json/3216/RUP-PaketPenyediaLokasi/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/30d04a4b-c397-4a8b-b6ec-d5e89c4e353e/json/3217/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/30d04a4b-c397-4a8b-b6ec-d5e89c4e353e/json/3217/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/30d04a4b-c397-4a8b-b6ec-d5e89c4e353e/json/3217/RUP-PaketSwakelolaLokasi/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/da0ceb70-833a-4a40-8e2c-6e998c4f2ece/json/3218/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/da0ceb70-833a-4a40-8e2c-6e998c4f2ece/json/3218/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/da0ceb70-833a-4a40-8e2c-6e998c4f2ece/json/3218/RUP-PaketAnggaranPenyedia/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/34f52ed6-41a0-4f5b-b881-5386d123ab06/json/3635/RUP-StrukturAnggaranKL/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/34f52ed6-41a0-4f5b-b881-5386d123ab06/json/3635/RUP-StrukturAnggaranKL/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/34f52ed6-41a0-4f5b-b881-5386d123ab06/json/3635/RUP-StrukturAnggaranKL/tipe/4:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/9b9ca7ea-c6a2-49d5-8d92-e5d8761950da/json/4837/RUP-MasterSatker/tipe/12:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/9b9ca7ea-c6a2-49d5-8d92-e5d8761950da/json/4837/RUP-MasterSatker/tipe/12:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/9b9ca7ea-c6a2-49d5-8d92-e5d8761950da/json/4837/RUP-MasterSatker/tipe/12:12/parameter,2024,D423
https://isb.lkpp.go.id/isb-2/api/2ec4591b-0dc8-4df5-9baf-963de8cd182b/json/6978/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2022,D423
https://isb.lkpp.go.id/isb-2/api/2ec4591b-0dc8-4df5-9baf-963de8cd182b/json/6978/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2023,D423
https://isb.lkpp.go.id/isb-2/api/2ec4591b-0dc8-4df5-9baf-963de8cd182b/json/6978/RUP-StrukturAnggaranPD/tipe/4:12/parameter,2024,D423
